4674326482701753,9007199254740992,6038822019307449,72057594037927936,4482945449854927,36028797018963968
4662752296713025,9007199254740992,6027547365536739,72057594037927936,2246326607322651,18014398509481984
2335805256721321,4503599627370496,6088968209713829,72057594037927936,4523635064755223,36028797018963968
4789324401408309,9007199254740992,3021733341081937,36028797018963968,8618452796438095,72057594037927936
4688196984093885,9007199254740992,3020163353688663,36028797018963968,4455288159079781,36028797018963968
4665857560870111,9007199254740992,3009777932733153,36028797018963968,8947194640570923,72057594037927936
4685054102779441,9007199254740992,3037569184694541,36028797018963968,4495779963803015,36028797018963968
2401190188417377,4503599627370496,1512780566517993,18014398509481984,2134115336795613,18014398509481984
613006933133181,1125899906842624,1613666843919929,18014398509481984,8425862374211505,72057594037927936
2418798149797975,4503599627370496,3303854248590033,36028797018963968,8493735948918463,72057594037927936
2507816848003615,4503599627370496,3138586522630851,36028797018963968,2099497541062385,18014398509481984
2418170286177113,4503599627370496,6537669254892207,72057594037927936,8417913401880347,72057594037927936
613021943724209,1125899906842624,408322697135345,4503599627370496,131217902299825,1125899906842624
4887293588460697,9007199254740992,3286437798551407,36028797018963968,1053839523247669,9007199254740992
2515640265108703,4503599627370496,6301847519539907,72057594037927936,8283020353940539,72057594037927936
76119579313299,140737488355328,6517548554406193,72057594037927936,8337631941718545,72057594037927936
615318669261367,1125899906842624,6185569348906901,72057594037927936,2023661258081831,18014398509481984
4961760559278667,9007199254740992,3109040937456115,36028797018963968,7994705002070987,72057594037927936
2468529124099635,4503599627370496,6169174092516039,72057594037927936,8010125594360163,72057594037927936
4817435337788517,9007199254740992,768204545841139,9007199254740992,4225313536996507,36028797018963968
2457812482563803,4503599627370496,1550467728361199,18014398509481984,4007760964176439,36028797018963968
4970428127684095,9007199254740992,6271663200323077,72057594037927936,3926746610864745,36028797018963968
4951541167706635,9007199254740992,6217257908092161,72057594037927936,7867267239714429,72057594037927936
302848344000035,562949953421312,6177216753330175,72057594037927936,4158343251641397,36028797018963968
615318669261367,1125899906842624,6185569348906901,72057594037927936,2023661258081831,18014398509481984
4926456944303961,9007199254740992,3050118659760317,36028797018963968,7940763181906503,72057594037927936
4817435337788517,9007199254740992,768204545841139,9007199254740992,4225313536996507,36028797018963968
2468529124099635,4503599627370496,6169174092516039,72057594037927936,8010125594360163,72057594037927936
2457812482563803,4503599627370496,1550467728361199,18014398509481984,4007760964176439,36028797018963968
2467843785019609,4503599627370496,6141276534124017,72057594037927936,61647724055727,562949953421312
302848344000035,562949953421312,6177216753330175,72057594037927936,4158343251641397,36028797018963968
4951541167706635,9007199254740992,6217257908092161,72057594037927936,7867267239714429,72057594037927936
5077890057576993,9007199254740992,3154857170302615,36028797018963968,7315718220874269,72057594037927936
2528838907785171,4503599627370496,6279458396453601,72057594037927936,1859605889366365,18014398509481984
1267187081842625,2251799813685248,3158328238324121,36028797018963968,3790093888408279,36028797018963968
5118364807822415,9007199254740992,6354653035873739,72057594037927936,3461065405548459,36028797018963968
2537839611863749,4503599627370496,6380395604680919,72057594037927936,7276030711901775,72057594037927936
5062197727081297,9007199254740992,3176469150506691,36028797018963968,7306407725286619,72057594037927936
5074302818498697,9007199254740992,397752088664417,4503599627370496,7417344976892893,72057594037927936
5117879220166195,9007199254740992,3241719232895417,36028797018963968,3392883369148115,36028797018963968
2481909172038787,4503599627370496,1923871980774071,18014398509481984,3051198165929385,36028797018963968
620602644883125,1125899906842624,3855091311884741,36028797018963968,6093722463947429,72057594037927936
4949909447427395,9007199254740992,7993666240394873,72057594037927936,3249055254233495,36028797018963968
1238675983500693,2251799813685248,939033225806527,9007199254740992,96099807434581,1125899906842624
4959001149504073,9007199254740992,3888339139438041,36028797018963968,6116318400707971,72057594037927936
1240831415682027,2251799813685248,3910568933611597,36028797018963968,6089114962895165,72057594037927936
2473074604286027,4503599627370496,4044906083517739,36028797018963968,6504593022138675,72057594037927936
4950308932962187,9007199254740992,7654972934824997,72057594037927936,3072262715295015,36028797018963968
2474612662211705,4503599627370496,3900133885729725,36028797018963968,3704281151142335,36028797018963968
4938305693568787,9007199254740992,7746258347049319,72057594037927936,7328696069498715,72057594037927936
4939070436464149,9007199254740992,7704057819327009,72057594037927936,7013136774177989,72057594037927936
1245361925649739,2251799813685248,3982226789757735,36028797018963968,7663750971273963,72057594037927936
2471552402552019,4503599627370496,7829641059011193,72057594037927936,459463484364677,4503599627370496
4935874755998769,9007199254740992,7799211149747253,72057594037927936,7330562106981247,72057594037927936
4941613074960683,9007199254740992,3903915052116197,36028797018963968,3553413853787561,36028797018963968
2490927655067051,4503599627370496,8017114016321651,72057594037927936,7708646127569779,72057594037927936
1259901146495573,2251799813685248,4086363587358411,36028797018963968,7869649913099331,72057594037927936
5063261732209229,9007199254740992,8263186036689269,72057594037927936,2001745476135429,18014398509481984
4985499464862929,9007199254740992,1991490401282983,18014398509481984,3780558741046789,36028797018963968
2537028887281525,4503599627370496,4162753161857421,36028797018963968,4023947451644061,36028797018963968
5023626015464553,9007199254740992,8200087902615629,72057594037927936,7828343656007029,72057594037927936
