7522380695832763,18014398509481984,4448834240353479,36028797018963968,5236720701675333,36028797018963968
7542765554855031,18014398509481984,8918827074360167,72057594037927936,5172318070498213,36028797018963968
3758675577998227,9007199254740992,4560453960770933,36028797018963968,5198648393249599,36028797018963968
1894720637577881,4503599627370496,8587541189040737,72057594037927936,5145824795934131,36028797018963968
3772302165175851,9007199254740992,4551457402220931,36028797018963968,2585819781006035,18014398509481984
3787872387480695,9007199254740992,4564599764581833,36028797018963968,5101977323406027,36028797018963968
7555155453303881,18014398509481984,4602075662403937,36028797018963968,5138230531320635,36028797018963968
3804801026594413,9007199254740992,4355956043936417,36028797018963968,5090578446079597,36028797018963968
7753256686724343,18014398509481984,979811599155031,9007199254740992,1233499596069897,9007199254740992
3915720973856845,9007199254740992,7393858769229633,72057594037927936,4890300398489013,36028797018963968
3875460222575965,9007199254740992,7849865019282509,72057594037927936,4936921264011627,36028797018963968
965688244807679,2251799813685248,7664280392424347,72057594037927936,309445345087041,2251799813685248
3871306454691051,9007199254740992,7941513319861065,72057594037927936,2470095467373827,18014398509481984
978689114728935,2251799813685248,7510407090053593,72057594037927936,4907727532935889,36028797018963968
3899307675020197,9007199254740992,7963572654567179,72057594037927936,76608758744421,562949953421312
967080388059425,2251799813685248,7885331848041329,72057594037927936,1237443826853841,9007199254740992
7759221673337835,18014398509481984,8031824853725797,72057594037927936,4934209246604047,36028797018963968
3915720973856845,9007199254740992,7393858769229633,72057594037927936,4890300398489013,36028797018963968
7611698820295945,18014398509481984,8002245202180913,72057594037927936,2553989874131737,18014398509481984
3875460222575965,9007199254740992,7849865019282509,72057594037927936,4936921264011627,36028797018963968
1933121878615099,4503599627370496,4064178661713155,36028797018963968,4933978049254373,36028797018963968
978689114728935,2251799813685248,7510407090053593,72057594037927936,4907727532935889,36028797018963968
955808277219533,2251799813685248,4114700405943507,36028797018963968,1264463784852729,9007199254740992
3899307675020197,9007199254740992,7963572654567179,72057594037927936,76608758744421,562949953421312
7759221673337835,18014398509481984,8031824853725797,72057594037927936,4934209246604047,36028797018963968
3915720973856845,9007199254740992,7393858769229633,72057594037927936,4890300398489013,36028797018963968
3877881635849255,9007199254740992,7974468812940263,72057594037927936,4936442504062887,36028797018963968
3875460222575965,9007199254740992,7849865019282509,72057594037927936,4936921264011627,36028797018963968
1933121878615099,4503599627370496,4064178661713155,36028797018963968,4933978049254373,36028797018963968
978689114728935,2251799813685248,7510407090053593,72057594037927936,4907727532935889,36028797018963968
243916655333157,562949953421312,250196649360055,2251799813685248,154056534654119,1125899906842624
3899307675020197,9007199254740992,7963572654567179,72057594037927936,76608758744421,562949953421312
7759221673337835,18014398509481984,8031824853725797,72057594037927936,4934209246604047,36028797018963968
3915720973856845,9007199254740992,7393858769229633,72057594037927936,4890300398489013,36028797018963968
3875460222575965,9007199254740992,7849865019282509,72057594037927936,4936921264011627,36028797018963968
965688244807679,2251799813685248,7664280392424347,72057594037927936,309445345087041,2251799813685248
1933121878615099,4503599627370496,4064178661713155,36028797018963968,4933978049254373,36028797018963968
978689114728935,2251799813685248,7510407090053593,72057594037927936,4907727532935889,36028797018963968
3899307675020197,9007199254740992,7963572654567179,72057594037927936,76608758744421,562949953421312
967080388059425,2251799813685248,7885331848041329,72057594037927936,1237443826853841,9007199254740992
7759221673337835,18014398509481984,8031824853725797,72057594037927936,4934209246604047,36028797018963968
3915720973856845,9007199254740992,7393858769229633,72057594037927936,4890300398489013,36028797018963968
3875460222575965,9007199254740992,7849865019282509,72057594037927936,4936921264011627,36028797018963968
7944819622495781,18014398509481984,7796148060328919,72057594037927936,605483255782559,4503599627370496
1933121878615099,4503599627370496,4064178661713155,36028797018963968,4933978049254373,36028797018963968
978689114728935,2251799813685248,7510407090053593,72057594037927936,4907727532935889,36028797018963968
3899307675020197,9007199254740992,7963572654567179,72057594037927936,76608758744421,562949953421312
7993218122136033,18014398509481984,7776980278158535,72057594037927936,2431354385145991,18014398509481984
7759221673337835,18014398509481984,8031824853725797,72057594037927936,4934209246604047,36028797018963968
3928966996596623,9007199254740992,7461438420293897,72057594037927936,1220347591372913,9007199254740992
7611698820295945,18014398509481984,8002245202180913,72057594037927936,2553989874131737,18014398509481984
3875460222575965,9007199254740992,7849865019282509,72057594037927936,4936921264011627,36028797018963968
1933121878615099,4503599627370496,4064178661713155,36028797018963968,4933978049254373,36028797018963968
3924850062861707,9007199254740992,3783636684879339,36028797018963968,152969863665575,1125899906842624
955808277219533,2251799813685248,4114700405943507,36028797018963968,1264463784852729,9007199254740992
